,name,position,department,timestamp
124,Sean Sullivan,VP of Live Events,"Marketing, Ticket Sales, and Service",20190411000957
125,Shawn Sullivan,Chief Marketing Officer,"Marketing, Ticket Sales, and Service",20190411000957
126,Matthew Tardiff,Member Experience Executive,"Marketing, Ticket Sales, and Service",20190411000957
127,Jake Wendling,Director of Game Presentation & Events,"Marketing, Ticket Sales, and Service",20190411000957
128,Jack Wu,Graphic Designer,"Marketing, Ticket Sales, and Service",20190411000957
129,Brandon Chinn,Communications Assistant Manager,Media Relations,20190411000957
130,Christian Megliola,"Senior VP, Communications",Media Relations,20190411000957
131,Brian Olive,Media Services Manager,Media Relations,20190411000957
132,Jeffrey Twiss,VP of Media Services/Alumni Relations,Media Relations,20190411000957
133,Heather Walker,Sr. Director of Public Relations,Media Relations,20190411000957
134,Jamie Casselberry,Staff Accountant,Finance / Administration,20190411000957
135,Peter Fayette,Director of Operations,Finance / Administration,20190411000957
136,Patrick Lynch,Vice President & Controller,Finance / Administration,20190411000957
137,Will Lynner,Staff Accountant,Finance / Administration,20190411000957
138,Barbara Reed,Sr. Director of Human Resources & Investor Services,Finance / Administration,20190411000957
139,Bill Reissfelder,Sr. Vice President & CFO,Finance / Administration,20190411000957
140,Clancy Wolf,Receptionist & Assistant Office Manager,Finance / Administration,20190411000957
141,Alice Zottoli,Accounting Manager,Finance / Administration,20190411000957
142,Rob Billings,Risk Management,Operations,20190411000957
143,Rick Coombs,Manager of Technology Programs and Services,Operations,20190411000957
144,Tim Knecht,Information Technology Administrator,Operations,20190411000957
145,Jason McKenna,Facilities Manager – Practice Facility,Operations,20190411000957
146,James Parker,Associate Team Counsel,Operations,20190411000957
147,Jay Wessland,Vice President & CTO,Operations,20190411000957
0,Wyc Grousbeck,"Managing Partner, Governor & Chief Executive Officer",Managing Partners,20190827010133
1,Robert Epstein,"The Abbey Group, Managing Partner and Alternate Governor",Managing Partners,20190827010133
2,H. Irving Grousbeck,Managing Partner and Alternate Governor,Managing Partners,20190827010133
3,Steve Pagliuca,Managing Partner and Alternate Governor,Managing Partners,20190827010133
4,Austin Ainge,Assistant General Manager,Basketball Operations,20190827010133
5,Danny Ainge,President of Basketball Operations,Basketball Operations,20190827010133
6,Jerome Allen,Assistant Coach,Basketball Operations,20190827010133
7,Gibson Arnold,Regional Scout,Basketball Operations,20190827010133
8,Jordan Bachynski,Player Enhancement Coach,Basketball Operations,20190827010133
9,Brandon Bailey,Assistant Coach,Basketball Operations,20190827010133
10,Evan Bradds,Assistant Video Coordinator,Basketball Operations,20190827010133
11,Frank Burke,Director of Basketball Administration,Basketball Operations,20190827010133
12,Drew Cannon,Basketball Operations Analyst,Basketball Operations,20190827010133
13,Remy Cofield,"College Scout, General Manager, Maine Red Claws",Basketball Operations,20190827010133
14,Tony Dobbins,Video Coordinator,Basketball Operations,20190827010133
15,Jake Eastman,Basketball Operations Assistant,Basketball Operations,20190827010133
16,Allison Feaster,Director of Player Development and Personal Growth,Basketball Operations,20190827010133
17,Shane Fenske,Basketball Operations Technology Developer,Basketball Operations,20190827010133
18,Kenny Graves,Coaching Associate/Director of Player Development,Basketball Operations,20190827010133
19,Jay Larranaga,Assistant Coach,Basketball Operations,20190827010133
20,Armand Lavallee,Strength Coach,Basketball Operations,20190827010133
21,Kara Lawson,Assistant Coach,Basketball Operations,20190827010133
22,Adam Lewin,College Scouting Manager,Basketball Operations,20190827010133
23,Dave Lewin,Director or Player Personnel,Basketball Operations,20190827010133
24,Kathleen Lynch,Team Services Manager,Basketball Operations,20190827010133
25,Benas Matkevicius,International Scout,Basketball Operations,20190827010133
26,Joe Mazzulla,Assistant Coach,Basketball Operations,20190827010133
27,Aidan Monheim,Practice Facility Receptionist & Assistant Facility Manager,Basketball Operations,20190827010133
28,Scott Morrison,Assistant Coach,Basketball Operations,20190827010133
29,Matt Reynolds,Video Assistant,Basketball Operations,20190827010133
30,Gary Schmidt,Advance Scout,Basketball Operations,20190827010133
31,David Sparks,Director of Basketball Analytics,Basketball Operations,20190827010133
32,Brad Stevens,Head Coach,Basketball Operations,20190827010133
33,Ty Yeaton,Head Strength and Conditioning Coach,Basketball Operations,20190827010133
34,Jamie Young,Assistant Coach,Basketball Operations,20190827010133
35,Mike Zarren,Assistant General Manager & Team Counsel,Basketball Operations,20190827010133
36,Pete Chrisafideis,Home Equipment Personnel,Team Services,20190827010133
37,John Connor,Team Travel & Equipment Manager,Team Services,20190827010133
38,Phil Lynch,Director of Team Security,Team Services,20190827010133
39,Andrew Mannix,Basketball Facilities Manager & Assistant Equipment Manager,Team Services,20190827010133
40,Francis O’Bryant,Operations Liaison,Team Services,20190827010133
41,Nick Arcuri,Director of Team Nutrition / Team Chef,Performance Staff,20190827010133
42,Steven Bekerian,Culinary Nutrition Assistant,Performance Staff,20190827010133
43,Brian Dolan,Physical Therapist & Athletic Trainer,Performance Staff,20190827010133
44,Art Horne,Director of Performance,Performance Staff,20190827010133
45,Steve Mount,Rehabilitation Manager,Performance Staff,20190827010133
46,Guy Napolitana,Team Physician,Performance Staff,20190827010133
47,Nick Sang,Physical Therapist & Athletic Trainer,Performance Staff,20190827010133
48,Tony Schena,Head Team Physician,Performance Staff,20190827010133
49,Chris Baker,"Sr. Director, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
50,Lukas Buiso,Corporate Partnerships Activation Specialist,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
51,Tessa Caffrey,"Vice President, Corporate Events & Hospitality","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
52,Kash Cannon,"Senior Coordinator, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
53,Jacob Cruz,"Sr. Manager, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
54,Ted Dalton,Sr. Vice President of Corporate Partnerships & Business Development,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
55,Logan Dickinson,Corporate Partnerships Activation Specialist,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
56,Imogen Fairs,"Associate Social Manager, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
57,Nicole Federico,"Vice President, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
58,Jim Ferris,"Managing Director, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
59,Claire Fox,"Sr. Manager, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
60,Dave Hoffman,"Vice President, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
61,Jim Kallinich,Corporate Partnerships Activation Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
62,Kara Keena,Corporate Partnerships Relationship Director,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
63,Alison Langevin,Corporate Partnerships Relationship Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
64,Brandon Lerner,"CLTX Manager, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
65,Bil Marzouki,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
66,Max McGonigle,"Manager, Strategy & Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
67,Ricco Phinisee,"Coach, CLTX Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
68,Leon Powe,Community Ambassador,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
69,Darrus Sands,"Manager, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
70,Siobhan Sherbovich,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
71,Richie Smith,Director of Analytics & Strategy,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
72,Jake Spiak,"Sr. Manager, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
73,Sam Taub,"Director, Youth Basketball & Development","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
74,Johnson Tran,Sr. Coordinator Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
75,Michael Wan,CLTX Gaming Operations Manager,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
76,Ariann Williams,Manager Community Engagement,"Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
77,Geno Zicarelli,"Vice President, Corporate Partnerships Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20190827010133
78,Kit Ackerman,Team Mascot,"Marketing, Ticket Sales, and Service",20190827010133
79,Susan Barabino DeLuca,Executive Assistant,"Marketing, Ticket Sales, and Service",20190827010133
80,Michael Benson,Marketing Systems & Data Integration Manager,"Marketing, Ticket Sales, and Service",20190827010133
81,Justin Brown,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20190827010133
82,Kelly Brown,"Project Manager, Premium and Season Ticket Sales","Marketing, Ticket Sales, and Service",20190827010133
83,Brian Burnard,Sr. Director of Premium and Season Ticket Sales,"Marketing, Ticket Sales, and Service",20190827010133
84,Paul Cacciatore,"VP, Member Experience & Arena Operations","Marketing, Ticket Sales, and Service",20190827010133
85,Nicholas Cacici,Premium Sales Account Executive,"Marketing, Ticket Sales, and Service",20190827010133
86,Matthew Carney,Digital Production Specialist,"Marketing, Ticket Sales, and Service",20190827010133
87,Craig Cassano,Sr. Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20190827010133
88,David Cohen,"Director, Member Experience and Retention","Marketing, Ticket Sales, and Service",20190827010133
89,Jonathan Cotton,Digital Post Production Specialist,"Marketing, Ticket Sales, and Service",20190827010133
90,Dave Cowens,Consultant,"Marketing, Ticket Sales, and Service",20190827010133
91,Sam Crocker,Sr. Digital Content Producer,"Marketing, Ticket Sales, and Service",20190827010133
92,Marc D’Amico,Digital Content Director & Analyst,"Marketing, Ticket Sales, and Service",20190827010133
93,Anna Dyakiv,Sr. VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20190827010133
94,Sara Edlemery,Group Sales Account Executive & Event Manager,"Marketing, Ticket Sales, and Service",20190827010133
95,Steven Gadsden,"Sr. Video Producer, Live Events","Marketing, Ticket Sales, and Service",20190827010133
96,Kyle George,Digital Development Coordinator,"Marketing, Ticket Sales, and Service",20190827010133
97,Emily Gervais,Director of Marketing,"Marketing, Ticket Sales, and Service",20190827010133
98,Brittany Glenn,"Director, VIP Member Experience and Retention","Marketing, Ticket Sales, and Service",20190827010133
99,Rich Gotham,Team President and Alternate Governor,"Marketing, Ticket Sales, and Service",20190827010133
100,Matt Griffin,Senior Vice President of Strategic Marketing and Business Operations,"Marketing, Ticket Sales, and Service",20190827010133
101,Leanda Helms,Sr. Designer and Creative Strategist,"Marketing, Ticket Sales, and Service",20190827010133
102,Mackenzie Henderson,Vice President of Ticket Sales,"Marketing, Ticket Sales, and Service",20190827010133
103,Alex Herko,"Sr. Manager, Content Strategy","Marketing, Ticket Sales, and Service",20190827010133
